MovieId,Title,Genres,Year,imdbId,tmdbId,Average Rating,Number of Ratings
93193,Red Hill,Crime|Thriller|Western,2010,1530983,45569,2.25,2
93208,Mickey's The Prince and the Pauper,Animation|Children,1990,100409,25831,1.5,1
93242,Gone,Drama|Thriller,2012,1838544,79548,2.625,4
93270,Project X,Comedy,2012,1636826,57214,4,1
93272,Dr. Seuss' The Lorax,Animation|Fantasy|Musical|IMAX,2012,1482459,73723,3.75,2
93287,"Big Year, The",Comedy,2011,1053810,73937,3.5,1
93297,Act of Valor,Action|Thriller|War,2012,1591479,75674,2.625,4
93320,Trailer Park Boys,Comedy|Crime,1999,383678,38674,4.33333,9
93326,This Means War,Action|Comedy|Romance,2012,1596350,59962,4.02273,22
93363,John Carter,Action|Adventure|Sci-Fi|IMAX,2012,401729,49529,4.5,1
93443,Goon,Comedy|Drama,2011,1456635,74387,1.25,2
93502,"Ledge, The",Drama|Thriller,2011,1535970,63493,2,1
93510,21 Jump Street,Action|Comedy|Crime,2012,1232829,64688,4.5,1
93512,"Jeff, Who Lives at Home",Comedy|Drama,2012,1588334,82532,1.5,1
93563,Lockout,Action|Sci-Fi|Thriller,2012,1592525,81796,3,4
93598,"Snowtown (Snowtown Murders, The)",Crime|Drama|Thriller,2011,1680114,67748,2.33333,3
93610,Space Battleship Yamato,Action|Adventure|Drama,2010,1477109,61984,3.875,4
93721,Jiro Dreams of Sushi,Documentary,2011,1772925,80767,2,1
93723,Damsels in Distress,Comedy|Romance,2011,1667307,82533,3.5,2
93740,Salmon Fishing in the Yemen,Comedy|Drama|Romance,2011,1441952,81025,4,2
93766,Wrath of the Titans,Action|Adventure|Fantasy|IMAX,2012,1646987,57165,3,1
93790,Detachment,Drama,2011,1683526,74308,3,1
93805,Iron Sky,Action|Comedy|Sci-Fi,2012,1034314,10679,2.5,4
93819,Absentia,Horror,2011,1610996,74777,2.5,2
93831,American Reunion (American Pie 4),Comedy,2012,1605630,71552,4,1
93838,The Raid: Redemption,Action|Crime,2011,1899353,94329,3.5,2
93840,"Cabin in the Woods, The",Comedy|Horror|Sci-Fi|Thriller,2012,1259521,22970,2.5,6
93855,God Bless America,Comedy|Drama,2011,1912398,74306,2.5,1
93980,"Three Stooges, The",Comedy,2012,383010,76489,3.66667,3
93982,"Raven, The",Mystery|Thriller,2012,1486192,70436,4,1
93988,North & South,Drama|Romance,2004,417349,147269,3.55882,17
94011,"Big Bang, The",Action|Thriller,2011,1307873,54271,4,1
94015,Mirror Mirror,Adventure|Comedy|Fantasy,2012,1667353,62764,3.27778,18
94018,Battleship,Action|Sci-Fi|Thriller|IMAX,2012,1440129,44833,2.83333,6
94070,"Best Exotic Marigold Hotel, The",Comedy|Drama,2011,1412386,74534,3.5,1
94122,Comic-Con Episode IV: A Fan's Hope,Documentary,2011,1605782,91356,5,1
94130,Bully,Documentary,2011,1682181,84404,3.33333,3
94150,Hysteria,Comedy|Romance,2011,1435513,75802,3.2963,27
94160,Dante's Inferno: An Animated Epic,Action|Animation|Fantasy,2010,1401113,31967,3.5,1
94262,"Atomic Submarine, The",Sci-Fi|Thriller,1959,52587,37467,3.5,2
94266,"Five-Year Engagement, The",Comedy|Romance,2012,1195478,72207,2.5,1
94323,Think Like a Man,Comedy,2012,1621045,67660,3.5,1
94325,"Lucky One, The",Drama,2012,1327194,77877,3,5
94405,Safe,Action|Crime|Thriller,2012,1656190,72387,3.77586,29
94478,Dark Shadows,Comedy|Horror|IMAX,2012,1077368,62213,3.83333,3
94494,96 Minutes,Drama|Thriller,2011,1641385,89326,4,1
94503,"Decoy Bride, The",Comedy|Romance,2011,1657299,40161,2.83333,3
94661,Rocket Singh: Salesman of the Year,Comedy|Drama,2009,1434447,26815,3.75,6
94677,"Dictator, The",Comedy,2012,1645170,76493,3.38889,9
94735,Walking with Monsters,Documentary,2005,490048,28500,4,1
94777,Men in Black III (M.III.B.) (M.I.B.Ã‚Â³),Action|Comedy|Sci-Fi|IMAX,2012,1409024,41154,3.5,1
94780,Snow White and the Huntsman,Action|Adventure|Drama,2012,1735898,58595,3.25,2
94799,Sound of My Voice,Drama|Mystery|Sci-Fi,2011,1748207,86812,5,1
94810,Eva,Drama|Fantasy|Sci-Fi,2011,1298554,77561,3.5,1
94833,"Pirates! Band of Misfits, The",Adventure|Animation|Children|Comedy,2012,1430626,72197,4,1
94864,Prometheus,Action|Horror|Sci-Fi|IMAX,2012,1446714,70981,3.46667,30
94867,"Pact, The",Horror|Mystery|Thriller,2012,2040560,111440,4,1
94896,Bernie,Comedy|Crime|Drama,2011,1704573,92591,5,1
94919,Inhale,Drama|Thriller,2010,1196340,12645,3,2
94931,Take This Waltz,Drama|Romance,2011,1592281,86555,2,1
94953,Wanderlust,Comedy,2012,1655460,50647,3,1
94959,Moonrise Kingdom,Comedy|Drama|Romance,2012,1748122,83666,3,1
94985,Get the Gringo,Action|Crime|Drama|Thriller,2012,1567609,80389,2.75,6
95004,Superman/Doomsday,Action|Animation,2007,934706,13640,3.5,1
95067,"Thousand Words, A",Comedy|Drama,2012,763831,72358,2.75,4
95088,Safety Not Guaranteed,Comedy|Drama,2012,1862079,84332,4.16667,3
95105,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX,2012,1277953,80321,5,1
95135,Your Sister's Sister,Comedy|Drama,2011,1742336,84355,4.5,1
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bÃƒÂ´ru: Shenron no densetsu),Action|Adventure|Animation|Children,1986,142251,39144,3.83333,3
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bÃƒÂ´ru: MajinjÃƒÂ´ no nemuri hime),Action|Adventure|Animation|Children,1987,142249,39145,3.28571,21
95149,Superman/Batman: Public Enemies,Action|Animation|Fantasy,2009,1398941,22855,2.7,5
95163,Dragon Ball: Mystical Adventure (Doragon bÃƒÂ´ru: Makafushigi dai bÃƒÂ´ken),Action|Adventure|Animation|Children,1988,142248,116776,4,1
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bÃƒÂ´ru Z: Kono yo de ichiban tsuyoi yatsu),Action|Adventure|Animation|Sci-Fi|Thriller,1990,142240,39100,4,2
95167,Brave,Action|Adventure|Animation|Children,2012,1217209,62177,3.75,2
95170,Beauty and the Beast: The Enchanted Christmas,Animation|Children|Fantasy|Musical,1997,118692,13313,4,1
95175,Front of the Class,Drama,2008,1292594,63193,3.5,1
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bÃƒÂ´ru Z 3: ChikyÃƒÂ» marugoto chÃƒÂ´ kessen),Action|Adventure|Animation|Sci-Fi,1990,142233,39101,3.25,30
95193,Pocahontas II: Journey to a New World,Adventure|Animation|Children,1998,143808,13761,4,1
95199,What to Expect When You're Expecting,Comedy|Drama|Romance,2012,1586265,76494,2.91667,6
95201,To Rome with Love,Comedy,2012,1859650,81836,3.35714,7
95207,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller,2012,1611224,72331,2.75,2
95218,First Position,Documentary,2011,2008513,89874,3,1
95307,Rock of Ages,Comedy|Drama|Musical|IMAX,2012,1336608,80585,4.5,1
95309,Seeking a Friend for the End of the World,Comedy|Drama|Romance,2012,1307068,88005,4.16667,3
95311,Presto,Animation|Children|Comedy|Fantasy,2008,1245104,13042,4.5,1
95313,Jack-Jack Attack,Adventure|Animation|Children|Comedy,2005,455565,13932,2,1
95377,One Man Band,Animation|Comedy|Musical,2005,479113,13933,3,9
95441,Ted,Comedy|Fantasy,2012,1637725,72105,3,1
95449,Magic Mike,Drama|Romance,2012,1915581,77930,2.5,1
95473,Dragon Ball Z: The Return of Cooler (Doragon bÃƒÂ´ru Z 6: Gekitotsu! Hyakuoku pawÃƒÂ¢ no senshi),Action|Adventure|Animation,1992,142237,39103,4.5,1
95475,Dragon Ball Z: Cooler's Revenge (Doragon bÃƒÂ´ru Z 5: Tobikkiri no saikyÃƒÂ´ tai saikyÃƒÂ´),Action|Adventure|Animation,1991,1125254,24752,4,1
95497,Dragon Ball Z: Super Android 13! (Doragon bÃƒÂ´ru Z 7: Kyokugen batoru!! San dai sÃƒÂ»pÃƒÂ¢ saiyajin),Action|Adventure|Animation,1992,142241,39104,4,1
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bÃƒÂ´ru Z 8: Moetsukiro!! Nessen retsusen-chÃƒÂ´ gekisen),Action|Adventure|Animation,1993,142242,34433,0.5,1
95508,Cleanskin,Crime|Drama|Thriller,2012,1598873,95516,3,1
95510,"Amazing Spider-Man, The",Action|Adventure|Sci-Fi|IMAX,2012,948470,1930,5,1
95519,Dragon Ball Z: Bojack Unbound (Doragon bÃƒÂ´ru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu),Action|Adventure|Animation|Fantasy,1993,142238,39105,3.9,5
95543,Ice Age 4: Continental Drift,Adventure|Animation|Comedy,2012,1667889,57800,3.5,4
95558,Beasts of the Southern Wild,Drama|Fantasy,2012,2125435,84175,3.1875,8
95583,Savages,Crime|Drama|Thriller,2012,1615065,82525,4,1
95624,"Firm, The",Drama,2009,1313113,31218,3.5,1
95633,Spirit Camp,Horror,2009,1078933,40770,4,1
95654,Geri's Game,Animation|Children,1997,131409,13929,3.25,2
95690,Some Guy Who Kills People,Comedy|Thriller,2011,1568341,80468,2,1
95717,Treasure Island,Adventure,2012,1820723,83191,3.66667,3
95720,"Watch, The",Comedy|Sci-Fi,2012,1298649,80035,3.81,50
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",Children|Musical|Mystery,1995,283851,193976,4.5,1
95744,2 Days in New York,Comedy,2012,1602472,84165,3.44444,9
95761,Killer Joe,Crime|Thriller,2011,1726669,73567,2,1
95771,Dragon Ball Z: Broly Second Coming (Doragon bÃƒÂ´ru Z 10: Kiken na futari! SÃƒÂ»pÃƒÂ¢ senshi wa nemurenai),Action|Adventure|Animation,1994,285036,44251,1,1
95780,Dragon Ball Z: Bio-Broly (Doragon bÃƒÂ´ru Z 11: SÃƒÂ»pÃƒÂ¢ senshi gekiha! Katsu no wa ore da),Action|Adventure|Animation,1994,142234,39106,2,1
95796,Anaconda: The Offspring,Action|Horror|Sci-Fi|Thriller,2008,1137996,14863,3.5,2
95839,"Christmas Carol, A",Drama|Fantasy,1999,216621,16716,3,1
95843,Goodbye Charlie,Comedy|Fantasy|Romance,1964,58154,52906,4.5,1
95858,For the Birds,Animation|Children|Comedy,2000,248808,13930,4,1
95873,Ruby Sparks,Comedy|Fantasy|Romance,2012,1839492,103332,3.2,5
95875,Total Recall,Action|Sci-Fi|Thriller,2012,1386703,64635,5,1
95939,"Angels' Share, The",Comedy|Drama,2012,1924394,103747,3.625,4
95949,"Immature, The (Immaturi)",Comedy,2011,1630637,56909,2.16667,3
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bÃƒÂ´ru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),Action|Adventure|Animation,1990,142245,39323,3,1
96004,Dragon Ball Z: The History of Trunks (Doragon bÃƒÂ´ru Z: ZetsubÃƒÂ´ e no hankÃƒÂ´!! Nokosareta chÃƒÂ´ senshi - Gohan to Torankusu),Action|Adventure|Animation,1993,142247,39324,4.25,4
96007,Dragon Ball GT: A Hero's Legacy (Doragon bÃƒÂ´ru GT: GokÃƒÂ» gaiden! YÃƒÂ»ki no akashi wa sÃƒÂ»-shin-chÃƒÂ»),Action|Adventure|Animation,1997,142232,18095,3,1
96020,Sidewalls (Medianeras),Drama,2011,1235841,76696,2,1
96079,Skyfall,Action|Adventure|Thriller|IMAX,2012,1074638,37724,2.5,1
96084,Hands Over the City (Le mani sulla cittÃƒÂ ),Drama,1963,57286,58383,4,1
96110,"Campaign, The",Comedy,2012,1790886,77953,4,1
96114,Brake,Crime|Thriller,2012,1990181,85414,3.625,20
96121,Hope Springs,Comedy|Drama,2012,1535438,82696,3.83333,3
96150,"Queen of Versailles, The",Documentary,2012,2125666,84327,5,1
96281,ParaNorman,Adventure|Animation|Comedy,2012,1623288,77174,3.64063,32
96283,Diary of a Wimpy Kid: Dog Days,Children|Comedy,2012,2023453,82650,2.5,3
96373,Broken,Drama,2012,1441940,109584,3,3
96411,6 Days to Air: The Making of South Park,Documentary,2011,2076781,76360,3.75,2
96417,Premium Rush,Action|Thriller,2012,1547234,49526,1.5,1
96430,"Odd Life of Timothy Green, The",Comedy|Drama|Fantasy,2012,1462769,71864,3.91667,6
96432,Lawless,Crime|Drama,2012,1212450,82633,3.71429,14
96448,Piranha 3DD (a.k.a. Piranha DD),Comedy|Horror,2012,1714203,71668,3.91667,6
96471,Prime Suspect 3,Crime|Drama|Mystery,1993,106104,202043,2.75,2
96488,Searching for Sugar Man,Documentary,2012,2125608,84334,3.825,20
96518,Prime Suspect 6: The Last Witness,Drama|Thriller,2003,365651,263947,4.3,10
96520,Prime Suspect: The Lost Child,Drama|Mystery,1995,114182,215999,5,1
96530,Conception,Comedy|Romance,2011,1619277,83403,3.28571,7
96563,Paradise Lost 3: Purgatory,Documentary,2011,2028530,83660,4,1
96567,"Words, The",Drama|Romance,2012,1840417,83686,5,1
96588,Pitch Perfect,Comedy|Musical,2012,1981677,114150,3.5,1
96606,Samsara,Documentary,2011,770802,89708,1.5,1
96608,Runaway Brain,Animation|Comedy|Sci-Fi,1995,114308,67166,3.5,1
96610,Looper,Action|Crime|Sci-Fi,2012,1276104,59967,0.5,1
96616,That's My Boy,Comedy,2012,1232200,87428,3.5,2
96655,Robot & Frank,Comedy|Drama|Sci-Fi,2012,1990314,84329,2.5,2
96691,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX,2012,1855325,71679,4,1
96726,Lola Versus,Comedy|Romance,2012,1710417,100529,1,1
96728,"Master, The",Drama,2012,1560747,68722,3.40909,11
96737,Dredd,Action|Sci-Fi,2012,1343727,49049,3,1
96811,End of Watch,Crime|Drama|Thriller,2012,1855199,77016,3.5,1
96815,V/H/S,Horror|Thriller,2012,2105044,84348,3.98214,28
96821,"Perks of Being a Wallflower, The",Drama|Romance,2012,1659337,84892,3.46667,15
96829,"Hunt, The (Jagten)",Drama,2012,2106476,103663,3,1
96832,Holy Motors,Drama|Fantasy|Musical|Mystery|Sci-Fi,2012,2076220,103328,1.25,2
96861,Taken 2,Action|Crime|Drama|Thriller,2012,1397280,82675,3,2
96917,House at the End of the Street,Horror|Thriller,2012,1582507,82505,2.5,1
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),Comedy|Fantasy|Romance,2002,319901,45397,3,1
96945,Love Lasts Three Years (L'amour dure trois ans),Comedy|Drama|Romance,2011,1638328,85735,1.5,1
96964,"Tall Man, The",Crime|Drama|Mystery,2012,1658837,86597,3.73684,19
96975,LOL,Comedy|Drama|Romance,2012,1592873,80271,4,1
97024,Rust and Bone (De rouille et d'os),Drama|Romance,2012,2053425,97365,3,1
97168,Marley,Documentary,2012,1183919,90125,2.57143,7
97172,Frankenweenie,Animation|Comedy|Horror|IMAX,2012,1142977,62214,2,1
97188,Sinister,Horror|Thriller,2012,1922777,82507,3.125,4
97194,"Thing: Terror Takes Shape, The",Documentary,1998,376921,92171,4.75,2
97225,Hotel Transylvania,Animation|Children|Comedy,2012,837562,76492,4,1
97230,Side by Side,Documentary,2012,2014338,110354,4,1
97285,Take Aim at the Police Van (Sono gosÃƒÂ´sha wo nerae: 'JÃƒÂ»sangÃƒÂ´ taihisen' yori),Action|Crime|Mystery,1960,54325,71723,3.75,22
97304,Argo,Drama|Thriller,2012,1024648,68734,3.71667,30
97306,Seven Psychopaths,Comedy|Crime,2012,1931533,86838,3.5,9
97328,Liberal Arts,Comedy|Drama,2012,1872818,84306,3,1
97470,Catch .44,Action|Drama|Thriller,2011,1886493,75736,3.62903,31
97643,[REC]Ã‚Â³ 3 GÃƒÂ©nesis,Horror|Thriller,2012,1649444,80280,2.5,1
97665,Asterix & Obelix: God Save Britannia (AstÃƒÂ©rix et ObÃƒÂ©lix: Au service de Sa MajestÃƒÂ©),Adventure|Comedy,2012,1597522,99770,2.5,1
97701,Paranormal Activity 4,Horror|IMAX,2012,2109184,82990,3.5,1
97742,Alex Cross,Action|Crime|Mystery|Thriller,2012,1712170,94348,4,2
97752,Cloud Atlas,Drama|Sci-Fi|IMAX,2012,1371111,83542,3,2
97757,'Hellboy': The Seeds of Creation,Action|Adventure|Comedy|Documentary|Fantasy,2004,424755,72867,3.92857,7
97785,Silent Hill: Revelation 3D,Horror|Mystery|Thriller,2012,938330,61012,4.5,4
97836,Here Comes the Boom,Action|Comedy,2012,1648179,87826,1.5,1
97858,Mental,Comedy|Drama,2012,1655416,126797,1.5,1
97860,Killing Them Softly,Crime|Drama|Thriller,2012,1764234,64689,1.875,4
97866,"Imposter, The",Documentary,2012,1966604,84287,3.5,1
97870,"Sessions, The (Surrogate, The)",Drama,2012,1866249,113947,2.25,2
97904,Smashed,Comedy|Drama,2012,2063781,84341,3.79167,12
97913,Wreck-It Ralph,Animation|Comedy,2012,1772341,82690,4,2
97921,Silver Linings Playbook,Comedy|Drama,2012,1045658,82693,1.5,1
97923,Flight,Drama,2012,1907668,87502,4,1
97936,Anna Karenina,Drama,2012,1781769,96724,4.375,8
97938,Life of Pi,Adventure|Drama|IMAX,2012,454876,87827,3,2
97950,"Man with the Iron Fists, The",Action|Adventure|Crime,2012,1258972,97430,3,1
97988,"Bay, The",Horror|Sci-Fi|Thriller,2012,1713476,123105,3.5,5
98061,Himizu,Children|Crime|Drama,2011,1900893,98631,4.5,1
98083,Jackass 3.5,Comedy|Documentary,2011,1753968,65851,4.5,1
98122,Indie Game: The Movie,Documentary,2012,1942884,80215,3,2
98124,"Batman: The Dark Knight Returns, Part 1",Action|Animation|Sci-Fi,2012,2313197,123025,3.5,1
98154,Lincoln,Drama|War,2012,443272,72976,2.5,1
98160,Nature Calls,Comedy,2012,1493157,135708,2.5,1
98175,Vamps,Comedy|Horror|Romance,2012,1545106,73935,3.8125,40
98203,"Twilight Saga: Breaking Dawn - Part 2, The",Adventure|Drama|Fantasy|Romance|IMAX,2012,1673434,50620,2,1
98230,10 Years,Comedy|Drama|Romance,2011,1715873,58547,1.5,1
98239,Red Dawn,Action|War,2012,1234719,60747,4.10714,14
98243,Rise of the Guardians,Adventure|Animation|Children|Fantasy|IMAX,2012,1446192,81188,1.5,1
98279,"Fantastic Fear of Everything, A",Comedy,2012,2006040,101519,3.5,14
98296,Deadfall,Crime|Drama|Thriller,2012,1667310,97614,4,1
98361,Byzantium,Drama|Fantasy|Thriller,2012,1531901,102780,3,1
98491,Paperman,Animation|Comedy|Romance,2012,2388725,140420,2.5,3
98499,"Fearless Hyena, The (Xiao quan guai zhao)",Action|Comedy,1979,79315,19274,3.41667,12
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),Action|Comedy,1980,80623,18867,3.94366,71
98585,Hitchcock,Drama,2012,975645,112336,3.125,8
98604,From Up on Poppy Hill (Kokuriko-zaka kara),Animation|Drama|Romance,2011,1798188,83389,3.5,1
98607,Redline,Action|Animation|Sci-Fi,2009,1483797,71883,3.5,1
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),Action|Comedy|Crime,1983,86605,25539,3.66667,3
98633,My Lucky Stars (Fuk sing go jiu),Action|Comedy,1985,89177,10044,3.5,7
98697,"Money Money Money (L'aventure, c'est l'aventure)",Adventure|Comedy,1972,66798,34280,4,1
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",Animation|Comedy,2012,1979172,110392,2,1
98809,"Hobbit: An Unexpected Journey, The",Adventure|Fantasy|IMAX,2012,903624,49051,4,2
98836,Hyde Park on Hudson,Comedy|Drama,2012,1477855,87504,2.25,2
98908,How to Make Love to a Woman,Comedy|Romance,2010,1241017,40722,3,1
98961,Zero Dark Thirty,Action|Drama|Thriller,2012,1790885,97630,5,1
99005,Fire with Fire,Action|Crime|Drama,2012,1925431,139567,3,1
99007,Warm Bodies,Comedy|Horror|Romance,2013,1588173,82654,1.5,1
99030,Wrong,Comedy|Drama,2012,1901040,83186,3.33333,3
99087,Playing for Keeps,Comedy|Romance,2012,1540128,77875,3.5,1
99106,"Guilt Trip, The",Comedy,2012,1694020,82687,4.25,2
99112,Jack Reacher,Action|Crime|Thriller,2012,790724,75780,3.875,8
99114,Django Unchained,Action|Drama|Western,2012,1853728,68718,3,1
99117,This Is 40,Drama,2012,1758830,89492,4,1
99122,I Bought a Vampire Motorcycle,Comedy|Horror,1990,97550,41153,3.25,2
99130,Ice Cream Man,Comedy|Horror,1995,113376,44470,3.16667,3
99145,"Impossible, The (Imposible, Lo)",Drama|Thriller,2012,1649419,80278,3,1
99149,"MisÃƒÂ©rables, Les",Drama|Musical|Romance|IMAX,2012,1707386,82695,4,1
99191,Campfire Tales,Horror,1997,115813,16315,3.5,1
99415,Parental Guidance,Comedy,2012,1047540,88042,3.5,3
99437,John Dies at the End,Comedy|Fantasy|Horror,2012,1783732,75761,3.5,1
99532,"MisÃƒÂ©rables, Les",Drama|Romance,2000,230534,193380,4.5,1
99574,Promised Land,Drama,2012,2091473,133694,2.9,5
99636,English Vinglish,Comedy|Drama,2012,2181931,118628,4.5,1
99638,Fish Story (Fisshu sutÃƒÂ´rÃƒÂ®),Comedy,2009,1244666,38010,1.5,1
99721,Texas Chainsaw 3D,Horror|Mystery|Thriller,2013,1572315,76617,4,1
99728,Gangster Squad,Action|Crime|Drama,2013,1321870,82682,3,1
99750,"Iceman, The",Crime|Drama|Thriller,2012,1491044,68812,3,1
99764,It's Such a Beautiful Day,Animation|Comedy|Drama|Fantasy|Sci-Fi,2012,2396224,147538,3.5,1
99813,"Batman: The Dark Knight Returns, Part 2",Action|Animation,2013,2166834,142061,2.5,1
99846,Everything or Nothing: The Untold Story of 007,Documentary,2012,2366308,135921,3.91667,6
99853,Codependent Lesbian Space Alien Seeks Same,Comedy|Romance|Sci-Fi,2011,1762248,105538,2.875,4
99910,"Last Stand, The",Action|Crime|Thriller,2013,1549920,76640,3.5,1
99917,Upstream Color,Romance|Sci-Fi|Thriller,2013,2084989,145197,2,1
99992,Shadow Dancer,Crime|Drama|Thriller,2012,1770734,84336,2.08333,6
100044,Human Planet,Documentary,2011,1806234,69372,3.625,4
100068,Comme un chef,Comedy,2012,1911553,85872,4,1
100083,Movie 43,Comedy,2013,1333125,87818,4.5,2
100106,"Pervert's Guide to Ideology, The",Documentary,2012,2152198,128190,5,1
100159,Sightseers,Comedy,2012,2023690,117974,4,1
100163,Hansel & Gretel: Witch Hunters,Action|Fantasy|Horror|IMAX,2013,1428538,60304,4,2
100194,Jim Jefferies: Fully Functional (EPIX),Comedy,2012,2274356,146837,3.5,3
100226,Why Stop Now,Comedy|Drama,2012,1853643,118677,3.5,1
100277,Tabu,Drama|Romance,2012,2153963,93858,3,2
100302,Upside Down,Drama|Romance|Sci-Fi,2012,1374992,58244,3.5,1
100304,"Liability, The",Action|Thriller,2012,2081437,162145,4.75,2
100306,Angst ,Drama|Horror,1983,165623,18912,5,1
100326,Stand Up Guys,Comedy|Crime,2012,1389096,121824,2.2,5
100383,Side Effects,Crime|Drama|Mystery|Thriller,2013,2053463,109421,2.5,1
100390,Identity Thief,Comedy|Crime,2013,2024432,109431,2.5,1
100397,"ABCs of Death, The",Horror,2012,1935896,87436,2,1
100487,Beautiful Creatures,Drama|Fantasy|Romance,2013,1559547,109491,3,3
100498,"Good Day to Die Hard, A",Action|Crime|Thriller|IMAX,2013,1606378,47964,3.75,2
100507,21 and Over,Comedy,2013,1711425,107811,3.08333,6
100527,Safe Haven,Drama|Mystery|Romance,2013,1702439,112949,3.77778,9
100553,Frozen Planet,Documentary,2011,2092588,134481,2.83333,3
100556,"Act of Killing, The",Documentary,2012,2375605,123678,1.5,1
100579,Universal Soldier: Day of Reckoning,Action|Sci-Fi|Thriller,2012,1659343,122857,2.875,8
100611,Escape from Planet Earth,Adventure|Animation|Comedy|Sci-Fi,2013,765446,68179,1.5,2
100714,Before Midnight,Drama|Romance,2013,2209418,132344,3,1
100737,Snitch,Action|Drama|Thriller,2013,882977,134411,3.5,5
100810,Dark Skies,Horror|Sci-Fi|Thriller,2013,2387433,145135,2,1
100843,Oh Boy (A Coffee in Berlin),Comedy|Drama,2012,1954701,130739,2,1
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),Adventure|Comedy|Fantasy|Romance|IMAX,2013,2017561,170657,2.5,4
100906,Maniac Cop 2,Action|Horror|Thriller,1990,100107,28090,3,4
101025,Jack the Giant Slayer,Adventure|Fantasy|IMAX,2013,1351685,81005,3.25,2
101070,Wadjda,Drama,2012,2258858,129112,3.75,2
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche EntfÃƒÂ¼hrung der Frau Elfriede Ott)",Comedy,2010,1663636,59255,4.25,2
101074,"Legend of Sleepy Hollow, The",Animation|Comedy|Horror|Musical,1949,51850,43650,3.3,20
101076,G.I. Joe: Retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX,2013,1583421,72559,1.5,1
101088,Stoker,Drama|Mystery|Thriller,2013,1682180,86825,4,1
101112,Oz the Great and Powerful,Action|Adventure|Fantasy|IMAX,2013,1623205,68728,4,4
101142,"Croods, The",Adventure|Animation|Comedy,2013,481499,49519,1.5,1
101283,"Incredible Burt Wonderstone, The",Comedy,2013,790628,124459,3,1
101360,"Call, The",Drama|Thriller,2013,1911644,158011,0.5,1
101362,Olympus Has Fallen,Action|Thriller,2013,2302755,117263,3.2,5
101415,"First Time, The",Comedy|Drama|Romance,2012,1763303,84199,3,1
101423,Mezzo Forte,Action|Animation|Comedy,1998,427531,55892,4,1
101525,"Place Beyond the Pines, The",Crime|Drama,2012,1817273,97367,3,1
101529,"Brass Teapot, The",Comedy|Fantasy|Thriller,2012,1935902,127867,5,1
101531,Phil Spector,Drama,2013,1745862,173153,2,1
101577,"Host, The",Action|Adventure|Romance,2013,1517260,72710,3.21429,14
101612,Admission,Comedy|Romance,2013,1814621,144340,3.5625,32
101739,Evil Dead,Horror,2013,1288558,109428,2,1
101741,Trance,Crime|Thriller,2013,1924429,68727,4.33333,3
101765,"Perfect Plan, A (Plan parfait, Un)",Adventure|Comedy|Romance,2012,1986843,133698,5,1
101864,Oblivion,Action|Adventure|Sci-Fi|IMAX,2013,1483013,75612,2,1
101884,Dark Tide,Adventure|Drama|Thriller,2012,1507563,59963,4.5,1
101895,42,Drama,2013,453562,109410,2.75,2
101962,Wolf Children (Okami kodomo no ame to yuki),Animation|Fantasy,2012,2140203,110420,3.375,20
101973,Disconnect,Drama|Thriller,2012,1433811,127517,3.68519,27
102007,"Invincible Iron Man, The",Animation,2007,903135,13647,3.55,10
102025,Yongary: Monster from the Deep,Children|Horror|Sci-Fi,1967,61549,42699,3,1
102033,Pain & Gain,Action|Comedy|Crime,2013,1980209,134374,4,1
102058,Hulk Vs.,Animation,2009,1325753,15257,4.5,1
102066,Resolution,Horror|Thriller,2012,1977895,121606,3.75,2
102070,Grabbers,Comedy|Horror|Sci-Fi,2012,1525366,84204,3.375,8
102084,Justice League: Doom,Action|Animation|Fantasy,2012,2027128,76589,3.35714,7
102088,"Grandmaster, The (Yi dai zong shi)",Action|Drama|IMAX,2013,1462900,44865,3,2
102123,This Is the End,Action|Comedy,2013,1245492,109414,0.5,1
102125,Iron Man 3,Action|Sci-Fi|Thriller|IMAX,2013,1300854,68721,4,1
102165,"English Teacher, The",Comedy|Drama,2013,2055765,174321,3.5,1
102194,Mud,Adventure|Crime|Drama,2012,1935179,103731,0.5,1
102217,Bill Hicks: Revelations,Comedy,1993,152183,25117,4,1
102278,Pawn,Crime|Thriller,2013,1551630,165739,2.5,1
